758;;"""СТОМАТОЛОГИЯ"" ЗАО";"8-(81371) 3-38-45;8-909-577-50-03";http://zaoszm.ru;"лечение стоматологических заболеваний; протезирование зубов; "
738;;"""СТОМАТ-ПЛЮС"" СТОМАТОЛОГИЧЕСКАЯ КЛИНИКА (ООО)";"(81371) 73-737; 8-921-880-87-47; (813 71) 70003";;"лечение стоматологических заболеваний; хирургическая стоматология; протезирование зубов; "
759;11824;"""СТОМУС"" СТОМАТОЛОГИЧЕСКИЙ ЦЕНТР (ЗАО)";(812) 448-2-448;http://stomus.ru/;"лечение стоматологических заболеваний; протезирование зубов; лечение ортодонтоза; "
760;1616;"""СЧАСТЛИВЫЙ РЕБЕНОК"" МНОГОПРОФИЛЬНЫЙ МЕДИЦИНСКИЙ ЦЕНТР";"(812) 350-15-20; (812) 325-46-47";http://www.happychild.ru;"лечение педиатрических заболеваний; лечение отоларингологических заболеваний; УЗИ-диагностика; лечение гинекологических заболеваний; лечение урологических заболеваний; мануальная терапия; "
762;4885;"""ТАРИ"" КЛИНИКА (ООО)";"(812)272-20-35 
(812)273-12-10";http://www.tari-spb.ru/history.html;"лечение стоматологических заболеваний; протезирование зубов; "
763;24711;"""ТАРХОВСКИЙ"" ВОЕННЫЙ САНАТОРИЙ";8 (812) 437-16-25, тел. 8 (812) 437-89-09;http://www.skkzapad.ru/;"санаторно-курортное обслуживание; "
769;5048;"""ТОПМЕД"" ФИРМА (ООО)";(812) 295-09-33, 295-38-62;http://topmedspb.ru/;"лечение стоматологических заболеваний; протезирование зубов; хирургическая стоматология; "
787;1652;"""ТРУДОВЫЕ РЕЗЕРВЫ"" САНАТОРИЙ";(812) 430-90-57;http://www.trud-rez.ru/;"санаторное лечение заболеваний костно-мышечной системы; "
813;26950;"""ЦАРСКОСЕЛЬСКИЙ"" САНАТОРИЙ";(812) 465-50-01;;"санаторно-курортное обслуживание; лечебно-оздоровительные мероприятия; "
814;4486;"""ЦЕЛИТЕЛЬ ПАНТЕЛЕЙМОН"" ЗАО";7 (812) 271-09-00     7 (812) 271-08-89 ;http://www.stcp.ru/;"лечение стоматологических заболеваний; протезирование зубов; отбеливание зубов; хирургическая стоматология; "
826;1653;"""ЧАЙКА"" ДЕТСКИЙ САНАТОРИЙ";(812) 433-48-57;http://chaika-deti.ru/;"санаторно-курортное обслуживание; "
827;1654;"""ЧЕРНАЯ РЕЧКА"" САНАТОРИЙ (ЗАО)";(812) 433-25-42;http://www.cardiokurort.ru/;"санаторное лечение сердечно-сосудистых заболеваний; "
830;11792;"""ЮЛАНД"" СТОМАТОЛОГИЧЕСКИЙ ЦЕНТР (ЗАО)";7(812) 612-97-12;http://www.juland.ru/contact;"лечение стоматологических заболеваний; протезирование зубов; хирургическая стоматология; "
1;;«Альтермед»;8 812 468–88–88, 8 800 333-68-88;www.altermed.ru;гинекология
8;5171;АКУШЕРСКИЙ ГЕМАТОЛОГИЧЕСКИЙ ЦЕНТР;(812) 273-69-04, 273-54-93, 273-58-34;www.roddom6spb.ru;
9;21381;АЛЕКСАНДРОВСКАЯ ГОРОДСКАЯ БОЛЬНИЦА;(812) 583-16-23, 583-16-00;www.alexhospital.ru;"многопрофильное медицинское обслуживание; "
17;1208;АМБУЛАТОРНО-НАРКОЛОГИЧЕСКОЕ ОТДЕЛЕНИЕ КАЛИНИНСКОГО РАЙОНА МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;(812) 542-32-82, 542-27-75;http://narkomaniinet.ru/;Профилактика, лечение наркологическх заблеваний
12;1211;АМБУЛАТОРНО-НАРКОЛОГИЧЕСКОЕ ОТДЕЛЕНИЕ КОЛПИНСКОГО РАЙОНА МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;"(812) 469-26-74;(812) 469-27-30";http://narkomaniinet.ru/;Профилактика, лечение наркологическх заблеваний
13;;АМБУЛАТОРНО-НАРКОЛОГИЧЕСКОЕ ОТДЕЛЕНИЕ КРАСНОГВАРДЕЙСКОГО РАЙОНА МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;(812) 444-22-65, 444-62-69;http://narkomaniinet.ru/;Профилактика, лечение наркологическх заблеваний
14;;АМБУЛАТОРНО-НАРКОЛОГИЧЕСКОЕ ОТДЕЛЕНИЕ НЕВСКОГО РАЙОНА МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;(812) 362-17-47, 560-87-68, 560-11-11, 560-46-47;http://narkomaniinet.ru/;Профилактика, лечение наркологическх заблеваний
15;;АМБУЛАТОРНО-НАРКОЛОГИЧЕСКОЕ ОТДЕЛЕНИЕ ПРИМОРСКОГО РАЙОНА МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;(812) 496-14-90, 492-06-68;http://narkomaniinet.ru/;Профилактика, лечение наркологическх заблеваний
16;;АМБУЛАТОРНО-НАРКОЛОГИЧЕСКОЕ ОТДЕЛЕНИЕ ПУШКИНСКОГО РАЙОНА МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;(812) 466-53-83;http://narkomaniinet.ru/;Профилактика, лечение наркологическх заблеваний
19;;АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ  КИНГИСЕППСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА им. П.Н.ПРОХОРОВА;(81375) 2-25-32;http://kingisepp-crb.ru/;медицинское обслуживание
18;;АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №19  ГОРОДСКАЯ ПОЛИКЛИНИКА №19;(812) 766-55-66, 766-55-69, 766-54-62;http://policlinica19.ru/;многопрофильное медицинское обслуживание
20;47057;АМЕТИСТ ООО;(812) 368-01-17, (812) 368-10-72;stom.ametist@mail.ru;"лечение стоматологических заболеваний; "
22;4469;АНТИРАБИЧЕСКИЙ ЦЕНТР ПОЛИКЛИНИКА №38;(812) 274-19-83, 274-75-54;p38.spb.ru;"медицинское обслуживание: профилактика бешенства при укусах животных; "
29;;БОКСИТОГОРСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;(81366) 2-10-88,(81366) 2-15-56;med4701@lens.spb.ru;"многопрофильное медицинское обслуживание; "
30;;БОКСИТОГОРСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА;(81366) 2-18-51;sp-boksitogorsk.ru;"лечение стоматологических заболеваний; "
31;4893;БЮРО МЕДИКО-СОЦИАЛЬНОЙ ЭКСПЕРТИЗЫ КОМИТЕТ по ЗДРАВООХРАНЕНИЮ;(812) 325-49-68;spbbsme.ru;"судебно-медицинская экспертиза; "
39;2307;ВОЕННО-МЕДИЦИНСКАЯ АКАДЕМИЯ им. С.М.КИРОВА;(812) 329-71-03, 542-34-93, 542-81-05, 329-71-02;https://www.vmeda.org;"многопрофильное медицинское обслуживание; "
40;936;ВОЕННО-МОРСКОЙ ГОСПИТАЛЬ №35;(812) 311-41-89, 311-41-49, 311-54-72;;"многопрофильное медицинское обслуживание; "
42;;ВОЛОСОВСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;(81373) 2-35-03;http://volosovocrb.ru;"многопрофильное медицинское обслуживание; "
44;;ВОЛХОВСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА;(81363) 2-44-00;http://www.crbvolhov.ru;многопрофильное медицинское обслуживание
43;;ВОЛХОВСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;(81363) 2-24-32;http://www.crbvolhov.ru;многопрофильное медицинское обслуживание
45;;ВОЛХОВСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА;(81363) 2-59-68;http://volhov-stom.ru/;"лечение стоматологических заболеваний; "
46;21385;ВОСТОЧНО-ЕВРОПЕЙСКИЙ ИНСТИТУТ ПСИХОАНАЛИЗА (ООО);(812) 235-28-57, 235-11-39;http://eeip.ru/;"исследования и разработки новых методов лечения; психологическая помощь; "
48;;ВСЕВОЛОЖСКАЯ КЛИНИЧЕСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;(81370) 2-42-19;http://vsev-crb.ru;"многопрофильное медицинское обслуживание; "
49;2658;ВСЕРОССИЙСКИЙ ЦЕНТР ЭКСТРЕННОЙ и РАДИАЦИОННОЙ МЕДИЦИНЫ им. А.М.НИКИФОРОВА;(812) 541-85-65, 595-63-33;www.arcerm.spb.ru;"исследования и разработки новых методов лечения; комплексное диагностическое обследование; реабилитационное лечение; медицинская экспертиза; "
52;;ВЫБОРГСКАЯ ДЕТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА;(81378) 2-51-19;http://vdgb.ucoz.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
53;;ВЫБОРГСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;(81378) 3-24-19;http://mb.vbglenobl.ru/;"многопрофильное медицинское обслуживание; "
54;;ВЫБОРГСКАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ;(81378) 2-40-12;http://www.03.vyborg.ru/index.php;"скорая неотложная медицинская помощь; скорая реанимационная медицинская помощь; "
55;;ВЫБОРГСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА;(81378) 3-00-25;http://www.dentalvbg.ru/;"лечение стоматологических заболеваний; протезирование зубов; "
56;;ВЫБОРГСКИЙ МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР;(81378) 2-81-00;http://www.wmnd.ru/;"лечение наркологических заболеваний; "
57;;ВЫБОРГСКИЙ РОДИЛЬНЫЙ ДОМ;(81378) 2-36-57;http://rd.vbglenobl.ru/;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
58;;ВЫРИЦКАЯ РАЙОННАЯ БОЛЬНИЦА;(81371) 4-94-09;http://vrb-2.ru/;"многопрофильное медицинское обслуживание; "
59;;ГАТЧИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА;(81371) 2-26-90;www.crkb.ru/pages/display/2;www.crkb.ru/pages/display/2
